ALMIRA NO.1,,,,,,
RETCOCAB,25 SQ MM 1 CORE WIRE BLACK,25 SQMM,Y-FRLSH,RACK 8/4 ,100MTR,
RETCOCAB,10 SQ MM 1 CORE WIRE BLACK,10 SQMM,Y-FRLSH,RACK 8/4 ,290MTR,
RETCOCAB,25 SQ MM 1 CORE WIRE RED,25 SQMM,Y-FRLSH,RACK 8/4 ,100MTR,
RETCOCAB,6 SQ MM 1 CORE WIRE BLACK,6 SQMM,Y-FRLSH,RACK 8/4 ,320MTR,
RETCOCAB,4 SQ MM 1 CORE WIRE BLACK,4 SQMM,Y-FRLSH,RACK 8/4 ,1000MTR,
RETCOCAB,4 SQ MM 1 CORE WIRE RED,4 SQMM,Y-FRLSH,RACK 8/4 ,639MTR,
FAG,BEARING,NU230-E-XL-M1-QP,,RACK 10,3,
FAG,BEARING,6230,,RACK 9,6,
FAG,BEARING,6234-M-C3,,RACK 10,2,
FAG,BEARING,NU224-E-XL-M1-QP,,RACK 9,5,
FAG,BEARING,NU228-E-XL-M1-QP,,RACK 9,4,
FAG,BEARING,NU238-E-M1,,RACK 9,5,
,HEAVY DUTY DOUBLE PLY DUPLEX SLING,4MTR*50MM,GREEN 2 TON,RACK 11,17,
AUMA,PUSH BUTTON COVER SUB ASSLY FOR LED-DPAC-2 POLE [W/O KEY CARD],S-PBC.001,,RACK 12,10,
,"POWER MODULE COMPLETE PRIMARY 415V, C(FOR V1.A MODULE)",CV-110V,K215.561,RACK 1&12,15,
ORIENT,SINGLE PHASE EXHAUST FAN MOTOR ,"380MM, 1400RPM",,RACK 12,4,
REIL,R42 SELF STARTER MOTOR,24V,R42,RACK 13,2,
AUTOLEK,SELF STARTER MOTOR,"12V, 2.0KW",STM-1129V,RACK 13,1,
TC,POWER CONTACTOR 185A,185A / K1 / COIL VOLTAGE 110V,LC1FDP185AF5,RACK 1,5,
TC,POWER CONTACTOR 225A,225A / K2 / COIL VOLTAGE 110V,LC1FDP225A F5,RACK 1,2,
,HALLOW DIVE SHAFT ASSEMLY SA25-30,S-HDS.003,,RACK 6,6,
,HALLOW DIVE SHAFT ASSEMLY SA12-15,S-HDS.002,,RACK 6,2,
,BRAKER CHANNEL,,,RACK 4,40,
,BRAKER TERMINAL PLATE TP,,,RACK 4,11,
,BRAKER PANEL HINGE,,,RACK 4,50,
,BRAKER MOUNTING BRACKET,,,RACK 5,56,
,M10 PLAIN WASHER,,,RACK 4,1200,
C&S,LYRA CONTACT,"250A,690V",FGDO-250,RACK 4,45,
RETCOCAB,50 SQMM 1 CORE WIRE BLACK,50SQ MM,,"RACK 14, B/W RACK 13&4",190MTR,
KAYCEE,ROTARY SWITCH (2 POLE 2 WAY WITH OFF),16A,SRP125B/GB,B/W RACK 13&4,7,
,ROTARY SWITCH S/W SEL: 4POS,"63A, 240VA",,B/W RACK 13&4,9,
KAYCEE,ROTARY SWITCH,,BCM323/TB3/LSH1/G,B/W RACK 13&4,2,
KAYCEE,ROTARY SWITCH,16A,SRP125B,B/W RACK 13&4,3,
KAYCEE,ROTARY SWITCH,25A,2MD26B,B/W RACK 13&4,2,
SALZER,ROTARY SWITCH,16A,16A-D16-31010-313-FHBB,B/W RACK 13&4,1,
SALZER,ROTARY SWITCH,16A,16A-S16-61195-B03-TDYR,B/W RACK 13&4,1,
KAYCEE,ROTARY SWITCH,12A,1T26B1/GB,B/W RACK 13&4,6,
RECOM,ROTARY SWITCH,12A,C12X1160,B/W RACK 13&4,3,
RECOM,ROTARY SWITCH,12A,C12PA439AM,B/W RACK 13&4,4,
RECOM,ROTARY SWITCH,12A,C12P339VM,B/W RACK 13&4,7,
KAYCEE,ROTARY SWITCH,10A,5S36C,B/W RACK 13&4,1,
LT,ROTARY SWITCH,25A,25A-D25-31010-B03-FHBB,B/W RACK 13&4,2,
SECURE,AC CURRENT TRANSDUCER,PT1,PT1611-155,RACK 2,45,
SAINT GOBAIN,INSUL MAT PUTSEAL ,5KG,,RACK 3,2,
SALZER,CAM OPERATED ROTARY SWITCH 16A/S16,16A FLUSH MOUNTING110VAC SP ON/OFF SWITCH,61195SCB03TDYR,RACK 10/3,5,
SALZER,CAM OPERATED ROTARY SWITCH 6A/S6,6A SP ON/OFF SWITCH 240VAC BASE MOUNTED TYPE,61195SAB02TDYR,RACK 10/3,5,
SALZER,CAM OPERATED ROTARY SWITCH 32A/S32,32A FLUSH MOUNTING 110V AC SP ON/OFF SWITCH,611955SFB03TDYR,RACK 10/3,5,
SALZER,CAM OPERATED ROTARY SWITCH 16A/D16,16A 220VDC DP BASE MOUNT ROT KNOB ON/OFF SWITCH,61198DCB02FHYRD,RACK 10/3,5,
ASMON,6 SQMM 4CORE CABLE,,,RACK 14,60MTR,
,CONTROL MODULE COMPLETE FOR V1.A MODULE,K215.560,,B/W RACK 5&12,7,
,OIL SEAL KIT FOR SA100 ACTUATOR,K200.372,,B/W RACK 5&12,3,
,LIMIT SWITCH 2NO+2NC 0.75 SQMM,K210.224,,B/W RACK 5&12,3,
,LIMIT SWITCH 2NO+2NC 0.75 SQMM,K210.225,,B/W RACK 5&12,3,
JYOTI,AUXILIARY RELAY + BASE,,RE300 220VDC,RACK 10/2,5,
SALZER,AUXILIARY RELAY,"5A, 24VDC, 240VAC",MKG2P24,RACK 10/2,3,
SALZER,AUXILIARY RELAY,"30A, 24VDC, 240VAC",PRC302P4,RACK 10/2,4,
PLA,AUXILIARY RELAY,110 OHM,MPC-3C-24A-5A-L,RACK 10/2,1,
PLA,AUXILIARY RELAY,4.4K OHM,MPC 3C 110A 6A L V1,RACK 10/2,3,
O/E/N,AUXILIARY RELAY,"115VAC, 2K OHM",1R-3-115,RACK 10/2,5,
SALZER,AUXILIARY RELAY,5A 12VDC,MKG2P12,RACK 10/2,2,
O/E/N,AUXILIARY RELAY,12VDC 150 OHM,2R-2-12,RACK 10/2,1,
O/E/N,AUXILIARY RELAY,24VDC 500 OHM,2R-3-24,RACK 10/2,1,
OMRON,AUXILIARY RELAY,250VAC/28VDC 10A RES,MK2P-N,RACK 10/2,1,
OMRON,AUXILIARY RELAY,"7A 30VDC, 250VAC",MY2N-GS 110/120VAC,RACK 10/2,2,
OMRON,AUXILIARY RELAY,"6A 30VDC, 250VAC",MY4N-GS 110/120VAC,RACK 10/2,2,
MINILAC,VM-VOLTAGE MONITORING RELAY,,S2 VMR3-380-440VAC,RACK 10/2,2,
O/E/N,AUXILIARY RELAY,1150 OHM,58-24-2C,RACK 10/2,10,
JIGO,DIODE,,IN4007S,RACK 10/2,10,
JIGO,DIODE,,IN5408,RACK 10/2,20,
SIEMENS,PLUG-IN RELAY,,3CO 7RQ01000CP00,RACK 10/2,2,
SIEMENS,PLUG-IN RELAY BASE,,7RQ02011CX00,RACK 10/2,2,
SALZER,AUXILIARY RELAY + BASE,5A 110VAC,MKG2P110A,RACK 10/2,2,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
STORE ROOM NO.3,,,,,,
MAKE,MATERIAL DISCRIPTION,TYPE (RATING),SIZE,LOCATION,TOTAL NO,
Simens,DIRECT ONLINE STARTER,3.7KW 5HP,3TW72 91-1AW74,STORE ROOM 3,27,
Simens,DIRECT ONLINE STARTER,2.2KW 3HP,3TW72 91-1AW72,STORE ROOM 3,1,
ABB,FREQUENCY CONVERTER,15KW,ACS355,STORE ROOM 3,1,
ABB,BYPASS CONTACTOR,100-250V,PSBP-370,STORE ROOM 3,2,
ABB,CONTROL BOARD,STYKORT,PSPCB-CB-3,STORE ROOM 3,2,
C&S,MCCB 3P 630A,630A,CS630NETM33630A3PE,STORE ROOM 3,1,
C&S,SWITCH DISCONNECTOR FUSE 250A,415V 50HZ 250A,CSSDF250D3N,STORE ROOM 3,1,
C&S,SWITCH DISCONNECTOR FUSE 400A,415V 50HZ 400A,CSSDF400D3,STORE ROOM 3,1,
C&S,SWITCH DISCONNECTOR FUSE 200A,415V 50HZ 200A,CSSDF200D3,STORE ROOM 3,1,
PRECISE ELECTRICALS,CURRENT TRANSFORMER 4000/1A,7.5VA,CLS-PS 23272797,STORE ROOM 3,1,
PRECISE ELECTRICALS,CURRENT TRANSFORMER 4000/1A,7.5VA,CLS-PS 23272798,STORE ROOM 3,1,
PRECISE ELECTRICALS,CURRENT TRANSFORMER 4000/1A,7.5VA,CLS-PS 23272799,STORE ROOM 3,1,
PRECISE ELECTRICALS,CURRENT TRANSFORMER 4000/1A,7.5VA,CLS-PS 23272802,STORE ROOM 3,3,
PRECISE ELECTRICALS,CURRENT TRANSFORMER 4000/1A,7.5VA,CLS-PS 23272795,STORE ROOM 3,3,
L&T,SWITCH-DISCONNECTOR FUSE,100A TPN UPTO 440V,SK904850000,STORE ROOM 3,1,
,3-POLE POWER CONTACTOR,580A / K3 / COIL VOLTAGE 110V,LC1FDP580A,STORE ROOM 3,3,
TC,CONTACTOR,225A / K2 / COIL VOLTAGE 110V,LC1FDP225A F5,STORE ROOM 3,2,
,SUPPORT INSULATOR,LARGE,943274,STORE ROOM 3,30,
,SUPPORT INSULATOR,MEDIUM,455070,STORE ROOM 3,30,
,SUPPORT INSULATOR + 96 BOLT,SMALL,,STORE ROOM 3,11+96,
C&S,CHANGEOVER SWITCH HANDLE,MEDIUM,,STORE ROOM 3,21,
C&S,CHANGEOVER SWITCH HANDLE,SMALL,CSWH80S6,STORE ROOM 3,49,
C&S,CHANGEOVER SWITCH HANDLE,LARGE,,STORE ROOM 3,1,
,LIMIT SWITCH 2NO+2NC,10A,G2-3202 (CWL S/1 SH/2),STORE ROOM 3,1,
SONA,ALS INLINE,70MM,,STORE ROOM 3,441,
SONA,ALS FLAT,70MM,,STORE ROOM 3,50,
Simens,BIMETAL RELAY WITH SINGLE PHASING PROTECTION,,3AU50 00-1C,STORE ROOM 3,2,
ABB,STRESS CONTROL TUBING,,ABB0000463-JSCR-42/19-160/U,STORE ROOM 3,3,
C&S,HIGH BREAKING CAPACITY FUSE LINK,"100A 500V,30KA",CSDFL00,STORE ROOM 3,3,
C&S,HIGH BREAKING CAPACITY FUSE LINK,200A,CDSFL1,STORE ROOM 3,3,
ACB ACCESSORIES,SHUNT TRIP (AH-06D-16D) & (AHA-06N-20S),220V DC,CS-AVH-S-116MD,STORE ROOM 3,1,
SPEE-O-CONTROLER PVT LTD,THRUSTER,415V 3PH,ST520,STORE ROOM 3,4,
,COLSOING LIMIT ASSY,,SGB20G504,STORE ROOM 3,5,
DOWELL'S,ALS FLAT,185MM,,STORE ROOM 3,800,
SONA,CUS FLAT,185MM,,STORE ROOM 3,185,
SONA,CUS FLAT,120MM,,STORE ROOM 3,400,
L&T,SUBMERSIBLE PUMP CONTROLER,10HP 914A,MU-G6,STORE ROOM 3,4,
SKN KAPIL,AIR BREAK DIRECT-ON-LINE SUBMERSIBLE CONTROL UNIT,"10HP 13-21A, 415V AC",SMC-3,STORE ROOM 3,2,
CROMPTON,DIGITAL CONTROL PANNEL,"5HP, 8A",LKEA2VL195937,STORE ROOM 3,6,
,FAN BORE,25MM,,STORE ROOM 3,10,
,FAN BORE,15*25,GEC,STORE ROOM 3,4,
,FAN BORE,ND180-4P,312087006,STORE ROOM 3,1,
,SOLENOID COIL CRANE 75 TON,190V DC,,STORE ROOM 3,2,
,RED SPRAY PAINT,400ML,,STORE ROOM 3,36,
,DUAL-ROW BARRIER TERMINAL BLOCK,,E0106,STORE ROOM 3,21,
,PERMIC 11 GREEN THINER,5 LTR,P401MV,STORE ROOM 3,1,
TC,CONTACTOR,330A,LC1FDP330A,STORE ROOM 3,1,
L&T,MOULDED CASE CIRCUIT BRAKER MCCB,250A,CM920550000AG,STORE ROOM 3,2,
L&T,MOULDED CASE CIRCUIT BRAKER MCCB,160A,CM920750000AG,STORE ROOM 3,2,
,SWITCH DISCONNECTOR FUSE,125A,CSSDF125D3N,STORE ROOM 3,2,
,SWITCH DISCONNECTOR FUSE,100A,CSSDF100D3,STORE ROOM 3,1,
,CONTACTOR,265A,LC1FDP265A F7,STORE ROOM 3,3,
,CONTACTOR,185A / K1 / COIL VOLTAGE 110V,LC1FDP185A F5,STORE ROOM 3,2,
,CONTACTOR,115A,LC1FDP115A F5,STORE ROOM 3,1,
C&S,MCCB,160A,CSE2S250MTU3P-160A,STORE ROOM 3,4,
,ROTARY GEAR LIMIT SWITCH,"415V,10A",RM-2875,STORE ROOM 3,1,
,SWITCH DISCONNECTOR FUSE,63A,CSSDF63D3N,STORE ROOM 3,5,
,SWITCH DISCONNECTOR FUSE,32A,CSSDF32D3N,STORE ROOM 3,4,
,CONTACTOR,400A,LC1FDP400 F7,STORE ROOM 3,1,
C&S,SHUNT TRIP (AH-20D-40D) & (AHA-25N-40S),220V AC,CS-AVH-S-320MD,STORE ROOM 3,3,
,THERMAL OVERLOAD RELAY,100-160A,LR1F160,STORE ROOM 3,1,
,THERMAL OVERLOAD RELAY,125-200A,LR1F200,STORE ROOM 3,1,
,MI-VOLTMETER,415-110V,,STORE ROOM 3,2,
,CONTACTOR,265A,LC1FDP265AN7,STORE ROOM 3,1,
C&S,MCCB,400A,CS400N,STORE ROOM 3,2,
C&S,MCCB,630A,CS630N,STORE ROOM 3,1,
,SPARE NEUTRAL LINK,,CSSDFZX86,STORE ROOM 3,2,
,52AB,,,STORE ROOM 3,17,
,LIMIT SWITCH R44D,,4S400003,STORE ROOM 3,2,
TORISHIMA,LOCK WASHER COPPER BIG,,,STORE ROOM 3,3,
TORISHIMA,SPRING WASHER RUBBER,,,STORE ROOM 3,28,
TORISHIMA,LIMIT SWITCH 2NO+2NC,0.75A,K210.227,STORE ROOM 3,1,
TORISHIMA,GASKET SMALL,,,STORE ROOM 3,3,
TORISHIMA,LOCK WASHER STEEL BIG,,,STORE ROOM 3,40,
TORISHIMA,LOCK WASHER STEEL SMALL,,,STORE ROOM 3,14,
TORISHIMA,LOCK WASHER COPPER SMALL,,,STORE ROOM 3,12,
TORISHIMA,RING JOINT GASKET R26,,,STORE ROOM 3,2,
TORISHIMA,GASKET BIG,,,STORE ROOM 3,3,
TORISHIMA,HEX HEAD BOLT,,,STORE ROOM 3,66,
TORISHIMA,O-RING,,,STORE ROOM 3,2,
TORISHIMA,SPRING WASHER STEEL,,,STORE ROOM 3,66,
TORISHIMA,RING JOINT GASKET R8,,,STORE ROOM 3,1,
TORISHIMA,SILICA GEL,,,STORE ROOM 3,1,
